user_id,u_n_orders,u_total_items,u_n_products,u_n_aisles,u_avg_basket,u_avg_gap,u_sd_gap,u_reorder_rate,n_candidates,expected_basket,n_recommended,n_actual
199414,3,22,19,17,7.3333,24.5,7.7782,0.1364,19,2.3783,3,5
163624,6,54,41,24,9.0,20.4,9.9146,0.2407,41,2.8474,4,1
8523,13,72,28,19,5.5385,15.9167,10.1126,0.6111,28,5.7806,7,4
145829,7,33,9,9,4.7143,6.1667,2.7142,0.7273,9,4.3141,6,5
141820,3,75,57,29,25.0,30.0,0.0,0.24,57,8.6943,11,13
124642,43,158,51,31,3.6744,7.7857,6.6094,0.6772,51,4.1982,6,4
125073,28,265,54,22,9.4643,11.4815,7.9487,0.7962,54,7.8282,10,14
25759,3,8,7,5,2.6667,30.0,0.0,0.125,7,1.2298,2,1
18336,20,70,36,17,3.5,17.0526,9.4662,0.4857,36,2.3242,3,2
163860,54,434,121,24,8.037,5.566,4.901,0.7212,121,6.6148,8,7
134620,29,194,43,24,6.6897,11.7143,7.413,0.7784,43,5.5387,7,6
113601,6,73,35,16,12.1667,10.0,5.6569,0.5205,35,6.4963,8,2
36699,6,22,20,14,3.6667,21.6,11.6962,0.0909,20,1.1195,2,0
73523,12,36,20,14,3.0,13.2727,11.8751,0.4444,20,1.3924,2,1
27812,4,11,8,8,2.75,25.3333,8.0829,0.2727,8,1.759,3,2
128208,14,201,77,38,14.3571,17.6923,9.4814,0.6169,77,10.0685,13,11
1521,11,268,148,53,24.3636,15.2,9.8297,0.4478,148,14.9532,18,14
117685,4,12,10,8,3.0,15.3333,7.6376,0.1667,10,1.422,2,0
203471,9,176,91,36,19.5556,9.625,2.9246,0.483,91,13.6598,17,14
129190,6,40,36,18,6.6667,16.4,11.0136,0.1,36,1.5491,2,1
47611,15,154,76,45,10.2667,17.3571,9.5885,0.5065,76,9.5986,12,10
174308,3,46,36,19,15.3333,30.0,0.0,0.2174,36,7.6706,10,11
82955,3,12,10,8,4.0,30.0,0.0,0.1667,10,2.2562,3,0
20596,14,191,89,37,13.6429,17.5385,8.7046,0.534,89,11.1158,14,11
47387,30,125,70,31,4.1667,12.0345,9.5636,0.44,70,2.402,3,1
122024,8,61,29,19,7.625,17.7143,9.6904,0.5246,29,7.4458,9,5
143764,19,58,33,19,3.0526,16.5556,10.0248,0.431,33,1.8824,3,1
42514,19,251,79,34,13.2105,11.8333,9.9779,0.6853,79,11.0257,14,8
168096,26,416,119,49,16.0,7.6,5.5528,0.7139,119,15.3396,19,7
136994,16,155,97,34,9.6875,16.4,8.9666,0.3742,97,5.0864,7,8
30202,8,65,39,24,8.125,13.2857,12.6322,0.4,39,5.6235,7,3
177433,3,15,14,13,5.0,20.5,13.435,0.0667,14,1.6403,2,1
35003,6,49,46,30,8.1667,17.4,11.9499,0.0612,46,1.8002,3,2
1591,3,29,25,19,9.6667,9.0,7.0711,0.1379,25,4.2708,6,1
61981,3,47,26,21,15.6667,30.0,0.0,0.4468,26,10.3202,13,6
184932,6,12,7,6,2.0,19.6,12.0125,0.4167,7,1.1488,2,1
78173,4,45,36,26,11.25,20.6667,11.3725,0.2,36,5.5603,7,11
85220,12,122,94,39,10.1667,14.6364,8.2737,0.2295,94,4.4683,6,4
172903,4,32,28,19,8.0,14.6667,13.2791,0.125,28,2.0477,3,3
39531,7,19,11,9,2.7143,11.6667,8.9144,0.4211,11,2.0813,3,2
114632,3,50,36,24,16.6667,18.5,16.2635,0.28,36,7.0903,9,4
150521,18,54,17,15,3.0,10.8824,6.2837,0.6852,17,2.7228,4,1
78575,3,46,40,21,15.3333,29.0,1.4142,0.1304,40,6.0221,8,8
116549,19,167,89,34,8.7895,12.1667,9.4387,0.4671,89,5.5228,7,10
197239,16,117,54,31,7.3125,10.9333,8.4301,0.5385,54,5.1508,7,3
170185,13,44,22,16,3.3846,8.4167,4.1661,0.5,22,1.5021,2,3
70508,46,366,70,29,7.9565,7.8444,5.2003,0.8087,70,6.4891,8,6
121239,3,39,32,24,13.0,30.0,0.0,0.1795,32,4.9044,6,3
117177,3,35,31,18,11.6667,30.0,0.0,0.1143,31,2.3394,3,0
27664,34,256,147,47,7.5294,9.7576,8.6964,0.4258,147,5.0093,7,12
38408,50,383,102,42,7.66,7.2449,4.9267,0.7337,102,8.1475,10,11
19687,30,429,164,48,14.3,9.2069,6.0141,0.6177,164,11.9687,15,7
179703,15,240,95,42,16.0,10.8571,8.7254,0.6042,95,9.498,12,10
65917,7,158,77,36,22.5714,7.5,2.881,0.5127,77,16.4129,20,14
59515,3,21,16,9,7.0,19.0,15.5563,0.2381,16,2.7976,4,2
42177,14,161,112,44,11.5,21.7692,8.1461,0.3043,112,4.7531,6,6
174588,4,19,19,15,4.75,3.0,2.0,0.0,19,1.3907,2,0
192192,8,75,49,21,9.375,3.4286,0.9759,0.3467,49,5.1998,7,5
73758,6,15,5,5,2.5,26.8,3.9623,0.6667,5,1.8022,3,2
182375,18,133,90,34,7.3889,14.8824,11.056,0.3233,90,4.0073,5,3
68382,8,76,50,19,9.5,16.1429,10.3187,0.3421,50,5.1534,7,2
161466,22,192,108,58,8.7273,10.0952,7.7195,0.4375,108,4.7752,6,9
74554,15,161,77,43,10.7333,17.8571,9.3056,0.5217,77,10.1171,13,14
42352,3,19,17,8,6.3333,21.5,12.0208,0.1053,17,1.9857,3,4
39554,17,110,91,41,6.4706,15.0,9.2808,0.1727,91,2.3098,3,2
92193,4,32,23,16,8.0,13.0,4.0,0.2812,23,4.0519,5,1
46440,3,19,17,11,6.3333,30.0,0.0,0.1053,17,1.6438,2,3
98174,36,566,337,79,15.7222,4.8571,3.2822,0.4046,337,9.1289,11,11
12748,21,154,110,38,7.3333,9.75,9.9466,0.2857,110,3.7953,5,2
189082,8,122,55,21,15.25,9.0,10.0333,0.5492,55,9.6485,12,2
113730,7,111,68,27,15.8571,11.1667,9.2826,0.3874,68,8.7004,11,2
156557,5,23,19,12,4.6,30.0,0.0,0.1739,19,1.7071,3,1
148826,53,484,205,59,9.1321,6.6154,5.9249,0.5764,205,7.112,9,8
162944,3,5,4,4,1.6667,30.0,0.0,0.2,4,0.7277,1,1
95412,26,151,49,32,5.8077,12.76,9.8923,0.6755,49,4.17,6,1
122056,11,111,77,25,10.0909,14.5,12.4566,0.3063,77,5.2296,7,1
62699,3,33,31,21,11.0,25.5,6.364,0.0606,31,3.7326,5,3
200162,6,22,17,12,3.6667,27.4,5.2726,0.2273,17,1.3301,2,1
157189,36,102,26,13,2.8333,9.6286,4.4727,0.7451,26,2.9526,4,2
13746,10,25,9,5,2.5,20.6667,6.2048,0.64,9,2.5713,4,2
88889,4,17,11,7,4.25,30.0,0.0,0.3529,11,2.6177,4,3
104146,10,123,84,57,12.3,15.6667,9.8234,0.3171,84,5.0008,7,6
76535,8,39,21,9,4.875,17.7143,12.2027,0.4615,21,2.8114,4,4
96306,7,75,55,22,10.7143,19.0,12.9615,0.2667,55,6.2642,8,3
150372,11,33,11,7,3.0,17.4,8.4354,0.6667,11,1.8206,3,2
130877,3,71,59,19,23.6667,22.0,11.3137,0.169,59,12.7432,16,5
73279,4,51,31,17,12.75,8.3333,4.0415,0.3922,31,6.2171,8,5
13973,5,46,41,17,9.2,8.0,4.899,0.1087,41,4.9158,6,1
88085,9,91,80,54,10.1111,18.125,7.0799,0.1209,80,3.9316,5,3
60842,30,98,12,8,3.2667,6.8621,3.9706,0.8776,12,3.1507,4,4
163760,3,47,35,22,15.6667,3.0,0.0,0.2553,35,5.2396,7,5
38944,56,490,186,71,8.75,6.5636,5.4015,0.6204,186,6.4364,8,5
178996,4,70,53,32,17.5,18.6667,10.0167,0.2429,53,8.2798,10,14
204984,19,240,98,42,12.6316,18.3333,8.3666,0.5917,98,9.2769,12,10
105345,9,156,107,52,17.3333,11.5,9.1183,0.3141,107,8.7968,11,14
198184,3,40,36,28,13.3333,23.5,9.1924,0.1,36,4.8523,6,10
9148,26,329,155,49,12.6538,14.04,7.4748,0.5289,155,8.5264,11,3
75479,16,514,186,63,32.125,17.5333,11.1795,0.6381,186,25.9855,32,27
186062,8,72,58,28,9.0,20.8571,11.8663,0.1944,58,3.4267,5,7
112260,66,776,290,73,11.7576,5.2769,4.2702,0.6263,290,10.81,13,11
7881,12,78,38,24,6.5,19.3636,10.3853,0.5128,38,3.4069,5,4
115099,4,23,7,2,5.75,21.3333,1.5275,0.6957,7,4.3204,6,5
116934,6,112,60,22,18.6667,8.4,5.0299,0.4643,60,14.7477,18,7
76129,3,37,36,20,12.3333,20.0,14.1421,0.027,36,3.3196,4,1
165168,5,18,14,8,3.6,27.0,5.3541,0.2222,14,1.5043,2,1
71966,29,160,41,21,5.5172,5.0357,5.6796,0.7438,41,5.1273,7,3
56174,8,14,11,9,1.75,20.8571,11.5243,0.2143,11,0.9241,2,1
78999,9,158,96,33,17.5556,12.625,7.8365,0.3924,96,11.4577,14,8
124171,11,88,44,28,8.0,14.5,10.3521,0.5,44,5.4072,7,3
54098,6,55,26,13,9.1667,25.2,10.1833,0.5273,26,8.3764,11,10
37135,6,51,41,25,8.5,28.2,4.0249,0.1961,41,1.9921,3,1
4483,7,23,15,9,3.2857,23.0,9.4657,0.3478,15,2.1851,3,3
81929,3,50,38,24,16.6667,11.0,4.2426,0.24,38,7.0663,9,7
121005,56,754,244,56,13.4643,5.5091,6.7656,0.6764,244,11.6266,14,8
149270,4,46,40,25,11.5,23.3333,6.1101,0.1304,40,4.228,6,1
15910,11,179,73,33,16.2727,22.8,7.9833,0.5922,73,10.3449,13,12
147390,16,135,39,17,8.4375,16.8,8.1434,0.7111,39,8.5995,11,6
114574,10,124,40,14,12.4,27.2222,4.9944,0.6774,40,9.509,12,3
130720,7,19,12,9,2.7143,17.0,7.3212,0.3684,12,1.8154,3,2
98325,7,48,37,23,6.8571,21.8333,12.9679,0.2292,37,3.7764,5,0
27792,5,52,37,21,10.4,11.5,12.7671,0.2885,37,4.2493,6,6
190517,43,369,77,19,8.5814,8.5,4.05,0.7913,77,8.6739,11,7
91070,4,35,24,15,8.75,26.6667,5.7735,0.3143,24,4.9683,6,8
58289,17,266,110,46,15.6471,10.3125,8.5457,0.5865,110,7.1311,9,9
152516,33,248,97,37,7.5152,9.3125,8.6152,0.6089,97,6.6764,9,8
97703,19,336,185,63,17.6842,11.2222,7.7653,0.4494,185,9.6345,12,7
194274,29,85,30,20,2.931,12.0714,6.9492,0.6471,30,2.7636,4,3
91800,54,519,169,54,9.6111,6.3019,5.1313,0.6744,169,9.8132,12,5
111175,5,28,23,8,5.6,27.75,4.5,0.1786,23,2.236,3,5
92081,11,119,77,44,10.8182,19.0,8.8569,0.3529,77,5.8246,7,5
61356,15,265,133,51,17.6667,15.3571,11.9975,0.4981,133,11.6686,15,10
128970,3,11,9,5,3.6667,21.0,12.7279,0.1818,9,1.7593,3,3
196403,18,131,85,36,7.2778,6.7647,5.9951,0.3511,85,4.6258,6,7
108443,3,53,44,30,17.6667,17.0,5.6569,0.1698,44,5.2738,7,9
29665,44,722,164,69,16.4091,8.0,4.7157,0.7729,164,12.0418,15,7
92887,8,86,47,20,10.75,24.1429,5.4598,0.4535,47,5.8834,8,5
31962,26,310,170,62,11.9231,10.04,7.8235,0.4516,170,7.4693,9,3
121465,26,115,49,32,4.4231,10.84,8.6105,0.5739,49,1.4486,2,1
88893,7,15,10,8,2.1429,20.8333,11.7714,0.3333,10,1.2086,2,1
437,19,185,134,54,9.7368,16.6667,8.2105,0.2757,134,4.7568,6,6
160297,99,1060,269,58,10.7071,2.7959,2.4409,0.7462,269,5.091,7,2
189590,8,55,44,23,6.875,13.7143,9.9283,0.2,44,3.3824,5,3
112544,18,156,81,40,8.6667,12.5882,6.9107,0.4808,81,4.7212,6,1
166500,6,23,18,13,3.8333,15.4,13.0307,0.2174,18,1.2304,2,1
38892,22,255,73,32,11.5909,14.9524,7.7232,0.7137,73,9.6396,12,19
134432,31,493,196,75,15.9032,10.3333,8.934,0.6024,196,9.8273,12,5
121420,4,18,13,9,4.5,10.3333,3.2146,0.2778,13,2.3138,3,5
23341,35,721,153,69,20.6,10.5,5.2987,0.7878,153,16.8852,21,16
67282,11,80,55,31,7.2727,21.4,7.806,0.3125,55,3.8787,5,6
14059,6,78,51,30,13.0,8.6,8.792,0.3462,51,9.7502,12,4
135550,12,111,51,32,9.25,14.5455,10.2894,0.5405,51,5.3164,7,6
73277,4,55,42,22,13.75,12.3333,15.308,0.2364,42,5.9281,8,5
11931,15,42,17,9,2.8,12.0714,7.0325,0.5952,17,3.3817,5,3
43672,17,250,130,53,14.7059,8.875,5.0316,0.48,130,10.9823,14,14
193317,27,566,208,47,20.963,12.6923,7.0641,0.6325,208,16.6406,20,16
169627,10,150,53,21,15.0,18.2222,8.8003,0.6467,53,16.9212,21,10
141108,20,203,106,38,10.15,11.4737,7.2447,0.4778,106,6.0178,8,6
71596,3,14,10,5,4.6667,18.0,16.9706,0.2857,10,2.2109,3,1
201322,54,415,118,39,7.6852,6.2453,6.7137,0.7157,118,7.3031,9,4
144165,6,26,17,12,4.3333,8.8,5.4037,0.3462,17,1.8749,3,2
77589,32,477,138,64,14.9062,9.8387,5.4228,0.7107,138,17.4076,21,19
1742,32,369,182,62,11.5312,10.4194,9.7392,0.5068,182,9.922,12,10
104634,6,53,38,18,8.8333,18.8,10.4738,0.283,38,3.7879,5,0
113391,11,35,30,13,3.1818,19.6,10.5746,0.1429,30,1.5649,2,0
122090,16,228,68,38,14.25,15.0667,11.1385,0.7018,68,10.6054,13,14
26185,32,216,91,41,6.75,11.0,6.2183,0.5787,91,3.787,5,9
85093,16,213,84,30,13.3125,8.8,7.3114,0.6056,84,15.1017,19,1
24908,99,1117,326,76,11.2828,3.0612,2.6117,0.7081,326,9.2897,12,8
30016,17,212,89,45,12.4706,14.125,9.2005,0.5802,89,7.6424,10,11
186838,16,107,86,39,6.6875,14.3333,11.1782,0.1963,86,3.3373,5,1
146364,22,443,148,59,20.1364,14.2381,9.1428,0.6659,148,15.7749,19,19
83613,7,48,39,19,6.8571,29.5,1.2247,0.1875,39,2.5857,4,6
110408,4,21,15,14,5.25,3.6667,2.0817,0.2857,15,3.4406,5,3
145711,15,257,83,32,17.1333,12.7143,9.3843,0.677,83,15.0529,19,15
17416,13,103,54,32,7.9231,15.3333,9.9301,0.4757,54,3.3753,5,4
177281,6,51,43,29,8.5,18.6,9.99,0.1569,43,3.1328,4,3
97895,12,120,62,25,10.0,19.0909,11.5538,0.4833,62,5.249,7,8
13036,11,61,36,18,5.5455,12.4,10.1675,0.4098,36,3.3487,5,4
98742,13,114,84,37,8.7692,13.0833,9.5008,0.2632,84,6.2562,8,3
185882,10,66,41,22,6.6,24.3333,6.364,0.3788,41,3.5678,5,1
115073,8,73,31,18,9.125,28.2857,2.9841,0.5753,31,7.2322,9,8
121620,5,40,36,22,8.0,10.0,13.4412,0.1,36,2.9334,4,8
79787,3,27,20,13,9.0,11.0,4.2426,0.2593,20,3.4694,5,4
130241,9,67,43,23,7.4444,12.375,9.2727,0.3582,43,2.9199,4,3
75589,12,74,41,18,6.1667,17.0909,11.3882,0.4459,41,2.8369,4,0
93851,45,1061,231,60,23.5778,8.0227,3.4472,0.7823,231,16.2673,20,16
157447,9,16,6,2,1.7778,20.25,8.9722,0.625,6,0.9433,2,1
86353,4,21,17,15,5.25,14.3333,14.2945,0.1905,17,1.8932,3,1
107395,8,16,13,8,2.0,19.4286,10.9827,0.1875,13,0.8348,2,1
1503,11,59,14,12,5.3636,26.1,5.2799,0.7627,14,4.0591,5,4
45899,13,27,16,9,2.0769,13.1667,9.1536,0.4074,16,1.1833,2,3
126766,43,288,83,33,6.6977,6.8571,5.3125,0.7118,83,9.9528,12,16
121039,33,321,75,42,9.7273,10.9375,5.2051,0.7664,75,7.5481,10,7
8603,5,54,52,30,10.8,12.0,13.2916,0.037,52,3.1587,4,0
204183,40,285,113,53,7.125,7.7949,6.2289,0.6035,113,6.0947,8,7
125976,16,174,93,34,10.875,18.8,9.3976,0.4655,93,8.3191,10,6
37153,27,226,74,27,8.3704,11.5,9.2011,0.6726,74,7.7817,10,5
47311,6,81,58,27,13.5,21.6,10.5024,0.284,58,6.353,8,5
52743,12,172,107,47,14.3333,7.2727,3.6357,0.3779,107,8.2064,10,9
101355,15,334,127,45,22.2667,9.0714,9.1354,0.6198,127,18.7723,23,21
3431,36,465,134,42,12.9167,7.6,5.6838,0.7118,134,13.2033,16,7
16646,5,55,30,19,11.0,26.0,8.0,0.4545,30,6.4166,8,2
164488,6,48,35,15,8.0,6.2,4.6583,0.2708,35,4.0645,5,6
71720,3,51,36,19,17.0,30.0,0.0,0.2941,36,7.0973,9,3
161391,5,28,21,16,5.6,12.5,11.0905,0.25,21,2.2861,3,2
108058,3,20,15,13,6.6667,3.0,1.4142,0.25,15,3.9343,5,3
52911,8,161,68,22,20.125,23.2857,11.1163,0.5776,68,18.7606,23,30
140501,5,65,50,30,13.0,7.0,1.8257,0.2308,50,6.0553,8,6
51646,65,829,322,68,12.7538,5.5625,1.8846,0.6116,322,11.1905,14,19
22919,9,64,48,25,7.1111,22.875,11.0768,0.25,48,2.9917,4,2
20801,17,153,80,43,9.0,8.875,8.1476,0.4771,80,6.7243,9,10
4275,3,30,28,18,10.0,20.0,14.1421,0.0667,28,2.9714,4,9
193532,7,108,81,42,15.4286,22.0,10.6771,0.25,81,5.924,8,3
129090,4,57,53,27,14.25,20.3333,16.7432,0.0702,53,4.3533,6,2
52835,15,134,60,32,8.9333,5.5,3.9952,0.5522,60,5.514,7,3
109502,8,44,31,15,5.5,28.4286,3.0472,0.2955,31,3.3278,4,5
37532,6,68,54,32,11.3333,21.2,12.2352,0.2059,54,5.9665,8,7
142828,3,18,14,7,6.0,13.0,11.3137,0.2222,14,2.4114,3,3
55042,5,17,10,6,3.4,6.75,5.5603,0.4118,10,1.647,2,0
87845,3,42,36,17,14.0,16.5,12.0208,0.1429,36,4.7649,6,3
48099,21,127,82,35,6.0476,14.25,8.5093,0.3543,82,3.4163,5,7
131602,5,59,36,18,11.8,23.25,13.5,0.3898,36,6.1711,8,7
1036,31,642,200,58,20.7097,6.3333,3.9158,0.6885,200,21.1671,26,29
86871,4,29,17,12,7.25,11.3333,2.5166,0.4138,17,4.2572,6,5
131400,68,718,208,61,10.5588,5.0597,4.3931,0.7103,208,8.6699,11,8
35977,38,246,120,51,6.4737,7.8919,7.0938,0.5122,120,6.8221,9,5
171109,20,169,80,29,8.45,12.3158,11.4652,0.5266,80,4.9076,6,2
79280,14,141,84,42,10.0714,20.4615,9.315,0.4043,84,5.7576,7,8
7976,6,80,49,28,13.3333,26.6,6.5422,0.3875,49,6.9618,9,10
49435,13,222,89,44,17.0769,6.5,2.5761,0.5991,89,12.1829,15,11
159070,11,71,59,30,6.4545,11.1,9.5621,0.169,59,1.8287,3,1
58616,3,22,19,14,7.3333,30.0,0.0,0.1364,19,2.777,4,3
76258,15,66,38,26,4.4,14.5,9.6057,0.4242,38,1.9854,3,5
169198,5,67,50,27,13.4,21.25,10.1776,0.2537,50,7.5691,10,3
204209,9,135,78,45,15.0,6.0,4.6904,0.4222,78,10.8059,13,11
110001,37,280,134,44,7.5676,5.8611,3.49,0.5214,134,6.0286,8,9
64192,5,84,75,34,16.8,25.75,5.3151,0.1071,75,4.8097,6,13
4650,73,460,154,61,6.3014,5.0,3.3399,0.6652,154,4.6911,6,4
172413,3,38,33,17,12.6667,6.5,2.1213,0.1316,33,6.6627,8,4
14421,8,35,20,8,4.375,19.0,10.4881,0.4286,20,2.4752,3,4
198283,22,117,43,28,5.3182,14.2381,9.4388,0.6325,43,5.2958,7,8
50923,6,50,30,18,8.3333,6.0,1.8708,0.4,30,5.7202,7,10
57709,3,90,77,39,30.0,15.0,7.0711,0.1444,77,7.9565,10,7
191767,31,97,16,14,3.129,11.6333,5.3529,0.8351,16,2.9292,4,2
105306,3,20,18,10,6.6667,20.5,13.435,0.1,18,2.162,3,3
168014,21,322,154,51,15.3333,13.6,9.2075,0.5217,154,10.6534,13,15
203226,3,17,15,8,5.6667,23.5,3.5355,0.1176,15,2.1321,3,4
98877,13,161,89,40,12.3846,12.0833,6.8018,0.4472,89,8.5913,11,3
161731,3,76,48,26,25.3333,28.0,2.8284,0.3684,48,14.1163,17,18
88110,27,260,98,41,9.6296,12.1154,8.6456,0.6231,98,9.0332,11,11
94021,37,513,188,39,13.8649,9.8333,5.8773,0.6335,188,11.4519,14,8
195891,3,31,26,21,10.3333,14.0,12.7279,0.1613,26,3.5016,5,4
22277,14,330,60,31,23.5714,9.9231,6.5123,0.8182,60,21.5281,26,22
81833,31,683,91,43,22.0323,11.7,6.4602,0.8668,91,22.9488,28,28
129745,17,78,50,29,4.5882,14.5625,10.1191,0.359,50,2.1123,3,2
33035,19,181,122,54,9.5263,11.6111,9.9714,0.326,122,3.4045,5,1
140478,21,78,55,37,3.7143,12.65,11.7933,0.2949,55,1.8131,3,0
73745,3,3,1,1,1.0,7.5,0.7071,0.6667,1,0.7713,1,1
195202,7,47,35,24,6.7143,21.3333,12.9254,0.2553,35,2.0807,3,1
128747,49,694,215,56,14.1633,7.375,3.2132,0.6902,215,12.6046,16,16
151840,99,334,178,66,3.3737,3.5408,3.6132,0.4671,178,1.3825,2,1
169071,99,1413,233,64,14.2727,3.3265,2.1719,0.8351,233,14.8915,18,12
153857,4,13,9,8,3.25,11.3333,3.2146,0.3077,9,1.951,3,1
183609,19,119,65,33,6.2632,13.8333,9.5625,0.4538,65,4.8917,6,4
56262,17,120,71,19,7.0588,8.75,6.8751,0.4083,71,5.3504,7,9
205605,5,30,28,22,6.0,19.0,12.9357,0.0667,28,1.6435,2,2
191640,3,41,30,21,13.6667,18.5,16.2635,0.2683,30,5.7716,7,3
148652,3,29,26,18,9.6667,30.0,0.0,0.1034,26,2.9284,4,2
91119,7,124,75,41,17.7143,18.1667,7.4409,0.3952,75,11.5669,14,7
136581,3,36,28,12,12.0,30.0,0.0,0.2222,28,5.8641,8,5
107457,7,20,14,12,2.8571,11.3333,8.7101,0.3,14,2.0832,3,2
16738,16,101,65,31,6.3125,18.6667,10.9196,0.3564,65,2.8711,4,5
77376,10,121,97,25,12.1,18.4444,11.9594,0.1983,97,6.327,8,3
104063,4,24,13,9,6.0,29.3333,1.1547,0.4583,13,4.6887,6,6
83629,4,56,45,21,14.0,10.0,4.0,0.1964,45,7.2597,9,10
204362,14,16,3,3,1.1429,14.5385,7.1135,0.8125,3,1.3218,2,2
88461,4,32,10,2,8.0,20.6667,8.0829,0.6875,10,5.5662,7,5
97136,22,442,126,43,20.0909,14.8095,8.7728,0.7149,126,19.6358,24,10
78068,5,31,24,16,6.2,30.0,0.0,0.2258,24,2.5863,4,0
5799,4,15,15,8,3.75,21.6667,14.4338,0.0,15,0.4642,1,1
197890,3,19,13,11,6.3333,7.5,4.9497,0.3158,13,3.4934,5,6
55609,7,21,11,10,3.0,15.5,9.225,0.4762,11,2.1515,3,3
64920,19,141,104,40,7.4211,14.5556,9.8352,0.2624,104,3.2264,4,3
185132,15,209,129,44,13.9333,14.4286,10.9243,0.3828,129,7.9171,10,2
116331,99,946,206,67,9.5556,3.102,1.6466,0.7822,206,10.7591,13,7
97836,3,29,26,13,9.6667,7.0,8.4853,0.1034,26,2.6944,4,1
179398,13,137,100,36,10.5385,7.5,8.0057,0.2701,100,5.3866,7,2
17535,7,57,47,28,8.1429,20.5,11.726,0.1754,47,2.7801,4,7
160299,20,165,65,27,8.25,11.4211,9.2515,0.6061,65,4.5314,6,2
69113,10,60,51,31,6.0,25.8889,4.1667,0.15,51,2.2354,3,2
160336,5,67,57,35,13.4,5.5,2.8868,0.1493,57,4.5913,6,6
179952,4,33,33,21,8.25,25.0,8.6603,0.0,33,1.3029,2,1
137061,8,48,31,16,6.0,21.8571,11.112,0.3542,31,4.7567,6,8
91793,5,61,42,25,12.2,14.25,4.5735,0.3115,42,6.3156,8,3
34801,6,94,65,26,15.6667,26.0,8.9443,0.3085,65,8.3296,10,14
75912,23,349,186,55,15.1739,10.0455,4.8744,0.467,186,15.0335,19,20
159346,5,33,31,25,6.6,26.25,7.5,0.0606,31,2.1997,3,1
180396,14,187,93,26,13.3571,14.4615,5.854,0.5027,93,9.117,11,8
123,10,63,32,26,6.3,22.6667,9.3274,0.4921,32,8.5117,11,11
141850,45,459,110,40,10.2,7.3636,5.2875,0.7603,110,9.1008,11,14
130723,33,285,101,40,8.6364,8.5312,7.7999,0.6456,101,14.0675,17,15
5992,40,169,85,30,4.225,9.0,7.6261,0.497,85,3.7109,5,3
187395,3,22,13,10,7.3333,17.0,1.4142,0.4091,13,4.8697,6,3
131205,3,40,21,13,13.3333,18.0,16.9706,0.475,21,6.9224,9,7
205289,3,24,23,14,8.0,21.0,12.7279,0.0417,23,1.7174,3,1
105695,11,242,144,46,22.0,9.0,8.4063,0.405,144,15.8159,19,22
199548,13,132,37,24,10.1538,10.0,3.5162,0.7197,37,8.4927,11,10
44810,26,76,21,15,2.9231,13.44,7.5613,0.7237,21,2.2934,3,2
62450,73,936,201,58,12.8219,3.4167,3.5869,0.7853,201,16.062,20,21
96019,65,818,190,51,12.5846,5.6719,3.8875,0.7677,190,10.7201,13,18
128792,10,74,61,30,7.4,17.1111,12.5543,0.1757,61,2.6131,4,5
44793,3,7,7,6,2.3333,30.0,0.0,0.0,7,1.1492,2,3
146389,16,151,57,30,9.4375,18.4667,9.2263,0.6225,57,8.2863,10,10
184272,25,135,76,32,5.4,11.375,8.7864,0.437,76,3.9216,5,2
27216,9,27,24,18,3.0,16.625,8.9273,0.1111,24,0.9932,2,1
79984,20,134,47,28,6.7,15.1053,8.875,0.6493,47,4.7222,6,6
87433,3,22,13,13,7.3333,30.0,0.0,0.4091,13,5.0192,7,4
87639,8,157,100,36,19.625,19.1429,10.6212,0.3631,100,12.7288,16,1
92178,3,57,41,29,19.0,18.5,16.2635,0.2807,41,7.8129,10,8
128742,7,109,65,25,15.5714,26.3333,8.9815,0.4037,65,8.2562,10,7
36922,14,88,67,38,6.2857,16.6923,10.1848,0.2386,67,2.4127,3,4
177402,3,44,42,28,14.6667,20.5,13.435,0.0455,42,2.7251,4,1
65958,6,46,37,17,7.6667,14.0,9.6695,0.1957,37,3.4949,5,2
12639,23,285,73,38,12.3913,15.4545,7.5386,0.7439,73,14.0896,17,16
130744,28,305,151,47,10.8929,12.8889,8.5365,0.5049,151,8.1122,10,5
50478,6,63,49,32,10.5,30.0,0.0,0.2222,49,4.7664,6,2
40209,29,338,123,52,11.6552,9.7857,7.7093,0.6361,123,5.92,8,4
199342,11,44,25,19,4.0,24.2,6.6466,0.4318,25,3.4395,5,2
42610,11,125,69,34,11.3636,19.6,9.8116,0.448,69,7.3671,9,6
18856,5,50,39,25,10.0,22.0,7.4833,0.22,39,4.026,5,0
166842,8,101,68,34,12.625,3.8571,2.4785,0.3267,68,6.044,8,5
76514,7,16,15,13,2.2857,17.6667,12.0277,0.0625,15,0.8447,2,1
134241,19,275,112,43,14.4737,17.1667,8.7262,0.5927,112,15.2367,19,17
201954,10,65,32,18,6.5,15.6667,9.5656,0.5077,32,4.7087,6,2
18175,9,194,105,50,21.5556,10.75,8.8922,0.4588,105,14.4825,18,9
179348,12,125,77,41,10.4167,7.8182,8.4477,0.384,77,4.1702,6,5
119609,4,23,21,17,5.75,30.0,0.0,0.087,21,2.4722,3,4
118787,7,224,96,37,32.0,28.0,4.899,0.5714,96,24.1212,29,19
43177,16,110,35,26,6.875,8.4,6.957,0.6818,35,5.539,7,1
159389,3,21,17,14,7.0,8.5,0.7071,0.1905,17,2.7387,4,1
25061,17,85,57,30,5.0,17.5625,9.9731,0.3294,57,2.9453,4,5
